link,timestamp
https://www.facebook.com/groups/241855759297970/user/100011244068946/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1683164131/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100000285277247/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100009483064481/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100000227561226/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/720093042/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100000099127442/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100001177366671/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100001980067436/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100002054276144/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1310785684/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1482522364/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1648992939/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100000590603418/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1076243289/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/684526435/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1133629787/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1099398297/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100012716828259/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100003521676740/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100016343501934/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100031890811525/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100011201017918/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1616577605/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1829319236/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100012090675089/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100000910017234/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100001143124078/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100004280560306/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/61555382131683/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100021599687555/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100011500210103/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100013220021238/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/710176761/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1407375397/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1004441801/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/61557863338162/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100001740006690/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100060556546286/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100000657343235/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/517404125/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100018374694034/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1302963454/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/61569570384805/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1223453200/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/634057666/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1339119597/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/61572747424828/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100078672250924/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100007094627706/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1542050485/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/655192657/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/510023174/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/561956541/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100008069537987/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/559255072/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100004252892072/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100002207478148/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1557902803/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1690465473/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/502535928/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100000356315587/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100000599461311/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100002742529264/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/503938417/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100006575326642/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1398998972/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100036618562116/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/583933676/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/631154807/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100001633923576/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100001474721992/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100079807658948/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100059077412688/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/622646049/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100003823741806/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100005926380940/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100043370951630/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100092545355114/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100009346579299/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100002746385267/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100041358274948/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1012457390/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100000217940560/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100013570382070/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100088420046644/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100003198222785/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100004400641239/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100003095115418/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1390003914/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/61556329807947/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100055509711532/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100070132320604/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100090155565134/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/61574034864544/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100012043637353/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100034565434445/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100014023603423/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/620770699/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/564203402/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/783358220/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100055828012570/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100000060483709/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/61568354578446/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100086677160909/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100063308508730/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100006686437034/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100005824989435/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1525746835/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/61573962538003/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1338104755/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100000458961540/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100008993326050/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1187416316/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/61575219185525/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100009114591092/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/660755682/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100013660126215/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/686829384/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/61555944802455/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/61569919030345/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100008451708722/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1538702333/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100004797732216/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100086254250507/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100003601332526/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/61566331149592/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100066050082900/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1583886712/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100000890376946/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100007332016131/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100028903680903/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100077348842874/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1122594219/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/61575930030042/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/736790353/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100009156484880/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100042479021028/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100000852100953/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/613519044/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/61556217594904/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/695064706/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/601735402/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100006264079332/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100006114579354/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100001078274568/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100026946948356/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100008420671065/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/61571201387572/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/684479347/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100031756461370/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/677083142/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100005793467571/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100005757768151/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100069733862109/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100023069116739/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/61575394322296/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100000304462026/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/740914496/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100001872875796/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/860010175/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/776835388/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100000956636391/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1290128316/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100072357600094/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100001201384691/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1016027975/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100009606047875/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1020024368/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100023036714518/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/538046333/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100000303324715/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/61570965878480/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100000099219177/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/624941144/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100001385855765/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100033156764989/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100004551758957/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100086864144689/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100063487698103/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/61556241008247/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1432782893/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100034453865343/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100000845961760/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100078513226921/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100093728433966/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1219902769/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100005090940334/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/678990693/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100013062644357/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/553802596/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/61559037772752/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100004788544395/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1401650904/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100014081835605/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100000571727639/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1194366827/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1299644968/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/727759702/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100028333296499/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100000136426417/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100010084452834/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100002258237365/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/61574051587288/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/522283529/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/564965602/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100071330562469/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100000217598331/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100004597457348/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/61572803891376/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1748974722/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1212167210/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/61564108085094/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100008276311852/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100089085100329/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100063584559711/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1535494230/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100012532233594/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/728454069/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1352765775/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100001265685639/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/512127160/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/61572881923831/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100078027264176/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1524223872/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100013198112641/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100001430411834/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100010949148914/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100000897136614/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100016797602759/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100015284712681/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/781093812/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1496265912/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100000745961601/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/61551218064568/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/61567742025109/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100002715396522/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100002223809193/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100004548362127/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/61569019151721/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100006312692323/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100055261328100/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100000573731833/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100002097684402/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100000982694498/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1566648886/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100042904501447/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1765509919/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100048947801291/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100093217323748/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/100053156945981/,2025-05-09 16:27:07.324002
https://www.facebook.com/groups/241855759297970/user/1159446286/,2025-05-09 16:27:07.324002
